title,date,duration_s,enclosure_url,enclosure_bytes,guid
"#369 – Paul Rosolie: Amazon Jungle, Uncontacted Tribes, Anacondas, and Ayahuasca",2023-04-04,13121,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_paul_rosolie.mp3,157457376,https://lexfridman.com/?p=5450
"#370 – Edward Frenkel: Reality is a Paradox – Mathematics, Physics, Truth & Love",2023-04-10,13891,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_edward_frenkel.mp3,166693824,https://lexfridman.com/?p=5455
#371 – Max Tegmark: The Case for Halting AI Development,2023-04-13,10438,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_max_tegmark_3.mp3,125260704,https://lexfridman.com/?p=5459
"#372 – Simone Giertz: Queen of Sh*tty Robots, Innovative Engineering, and Design",2023-04-16,7445,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_simone_giertz.mp3,89338176,https://lexfridman.com/?p=5463
#373 – Manolis Kellis: Evolution of Human Civilization and Superintelligent AI,2023-04-21,9352,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_manolis_kellis_5.mp3,113602382,https://lexfridman.com/?p=5468
#374 – Robert Playter: Boston Dynamics CEO on Humanoid and Legged Robotics,2023-04-28,9147,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_robert_playter.mp3,111499539,https://lexfridman.com/?p=5471
"#375 – David Pakman: Politics of Trump, Biden, Bernie, AOC, Socialism & Wokeism",2023-05-06,12964,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_david_pakman.mp3,158030900,https://lexfridman.com/?p=5476
"#376 – Stephen Wolfram: ChatGPT and the Nature of Truth, Reality & Computation",2023-05-09,15593,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_stephen_wolfram_4.mp3,187120800,https://lexfridman.com/?p=5481
#377 – Harvey Silverglate: Freedom of Speech,2023-05-16,6928,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_harvey_silverglate.mp3,84454999,https://lexfridman.com/?p=5486
"#378 – Anna Frebel: Origin and Evolution of the Universe, Galaxies, and Stars",2023-05-18,8601,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_anna_frebel.mp3,103215456,https://lexfridman.com/?p=5489
"#379 – Randall Kennedy: The N-Word – History of Race, Law, Politics, and Power",2023-05-24,11650,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_randall_kennedy.mp3,141060786,https://lexfridman.com/?p=5492
#380 – Neil Gershenfeld: Self-Replicating Robots and the Future of Fabrication,2023-05-28,7880,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_neil_gershenfeld.mp3,95879582,https://lexfridman.com/?p=5497
#381 – Chris Lattner: Future of Programming and AI,2023-06-02,13109,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_chris_lattner_3.mp3,157308192,https://lexfridman.com/?p=5509
"#382 – Bert Kreischer: Comedy, Drinking, Rogan, Segura, Churchill & Kim Jong Un",2023-06-05,7912,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_bert_kreischer.mp3,94941504,https://lexfridman.com/?p=5513
"#383 – Mark Zuckerberg: Future of AI at Meta, Facebook, Instagram, and WhatsApp",2023-06-08,10037,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_mark_zuckerberg_2.mp3,122079473,https://lexfridman.com/?p=5520
"#384 – Matthew McConaughey: Freedom, Truth, Family, Hardship, and Love",2023-06-13,8640,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_matthew_mcconaughey.mp3,103685472,https://lexfridman.com/?p=5536
#385 – Jimmy Wales: Wikipedia,2023-06-18,11977,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jimmy_wales.mp3,143726688,https://lexfridman.com/?p=5567
"#386 – Marc Andreessen: Future of the Internet, Technology, and AI",2023-06-22,11737,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_marc_andreessen.mp3,140845536,https://lexfridman.com/?p=5578
"#387 – George Hotz: Tiny Corp, Twitter, AI Safety, Self-Driving, GPT, AGI & God",2023-06-30,11719,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_george_hotz_3.mp3,140629824,https://lexfridman.com/?p=5583
"#388 – Robert F. Kennedy Jr: CIA, Power, Corruption, War, Freedom, and Meaning",2023-07-06,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_robert_f_kennedy_jr.mp3,112356576,https://lexfridman.com/?p=5588
"#389 – Benjamin Netanyahu: Israel, Palestine, Power, Corruption, Hate, and Peace",2023-07-12,4626,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_benjamin_netanyahu.mp3,56414447,https://lexfridman.com/?p=5596
"#390 – Yuval Noah Harari: Human Nature, Intelligence, Power, and Conspiracies",2023-07-17,10328,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_yuval_noah_harari.mp3,123930432,https://lexfridman.com/?p=5607
#391 – Mohammed El-Kurd: Palestine,2023-07-24,8593,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_mohammed_el_kurd.mp3,103111776,https://lexfridman.com/?p=5610
"#392 – Joscha Bach: Life, Intelligence, Consciousness, AI & the Future of Humans",2023-08-01,10744,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_joscha_bach_3.mp3,128929536,https://lexfridman.com/?p=5618
"#393 – Andrew Huberman: Relationships, Drama, Betrayal, Sex, and Love",2023-08-17,8440,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_andrew_huberman_4.mp3,101284992,https://lexfridman.com/?p=5626
"#394 – Neri Oxman: Biology, Art, and Science of Design & Engineering with Nature",2023-09-01,8750,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_neri_oxman.mp3,105001056,https://lexfridman.com/?p=5633
"#395 – Walter Isaacson: Elon Musk, Steve Jobs, Einstein, Da Vinci & Ben Franklin",2023-09-10,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_walter_isaacson.mp3,99718264,https://lexfridman.com/?p=5641
"#396 – James Sexton: Divorce Lawyer on Marriage, Relationships, Sex, Lies & Love",2023-09-18,13871,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_james_sexton.mp3,221933568,https://lexfridman.com/?p=5647
"#397 – Greg Lukianoff: Cancel Culture, Deplatforming, Censorship & Free Speech",2023-09-25,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_greg_lukianoff.mp3,118254839,https://lexfridman.com/?p=5654
#398 – Mark Zuckerberg: First Interview in the Metaverse,2023-09-28,4324,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_mark_zuckerberg_3.mp3,55618983,https://lexfridman.com/?p=5661
"#399 – Jared Kushner: Israel, Palestine, Hamas, Gaza, Iran, and the Middle East",2023-10-11,14055,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jared_kushner.mp3,168664608,https://lexfridman.com/?p=5666
"#400 – Elon Musk: War, AI, Aliens, Politics, Physics, Video Games, and Humanity",2023-11-09,8832,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_elon_musk_4.mp3,105988608,https://lexfridman.com/?p=5674
"#401 – John Mearsheimer: Israel-Palestine, Russia-Ukraine, China, NATO, and WW3",2023-11-18,12913,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_john_mearsheimer.mp3,206600448,https://lexfridman.com/?p=5683
#402 – Michael Malice: Thanksgiving Pirate Special,2023-11-25,6471,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_michael_malice_7.mp3,77647968,https://lexfridman.com/?p=5691
"#403 – Lisa Randall: Dark Matter, Theoretical Physics, and Extinction Events",2023-12-03,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_lisa_randall.mp3,69170670,https://lexfridman.com/?p=5700
#404 – Lee Cronin: Controversial Nature Paper on Evolution of Life and Universe,2023-12-09,12470,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_lee_cronin_3.mp3,149645376,https://lexfridman.com/?p=5707
#405 – Jeff Bezos: Amazon and Blue Origin,2023-12-14,8409,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jeff_bezos.mp3,100903392,https://lexfridman.com/?p=5715
"#406 – Teddy Atlas: Mike Tyson, Cus D’Amato, Boxing, Loyalty, Fear & Greatness",2023-12-24,8138,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_teddy_atlas.mp3,97659072,https://lexfridman.com/?p=5723
"#407 – Guillaume Verdon: Beff Jezos, E/acc Movement, Physics, Computation & AGI",2023-12-29,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_guillaume_verdon.mp3,131962076,https://lexfridman.com/?p=5728
"#408 – Tal Wilkenfeld: Music, Guitar, Bass, Jeff Beck, Prince, and Leonard Cohen",2024-01-09,6959,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_tal_wilkenfeld.mp3,83512224,https://lexfridman.com/?p=5736
#409 – Matthew Cox: FBI Most Wanted Con Man – $55 Million in Bank Fraud,2024-01-17,22066,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_matthew_cox.mp3,264794400,https://lexfridman.com/?p=5743
"#410 – Ben Shapiro vs Destiny Debate: Politics, Jan 6, Israel, Ukraine & Wokeism",2024-01-23,8757,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_ben_shapiro_destiny_debate.mp3,106620070,https://lexfridman.com/?p=5756
"#411 – Omar Suleiman: Palestine, Gaza, Oct 7, Israel, Resistance, Faith & Islam",2024-02-02,9068,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_omar_suleiman_2.mp3,110584406,https://lexfridman.com/?p=5766
#412 – Marc Raibert: Boston Dynamics and the Future of Robotics,2024-02-16,6743,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_marc_raibert.mp3,80915040,https://lexfridman.com/?p=5773
"#413 – Bill Ackman: Investing, Financial Battles, Harvard, DEI, X & Free Speech",2024-02-20,13260,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_bill_ackman.mp3,159115104,https://lexfridman.com/?p=5794
"#414 – Tucker Carlson: Putin, Navalny, Trump, CIA, NSA, War, Politics & Freedom",2024-02-27,11555,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_tucker_carlson.mp3,138659616,https://lexfridman.com/?p=5802
"#415 – Serhii Plokhy: History of Ukraine, Russia, Soviet Union, KGB, Nazis & War",2024-03-04,12479,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_serhii_plokhy.mp3,149751936,https://lexfridman.com/?p=5809
"#416 – Yann Lecun: Meta AI, Open Source, Limits of LLMs, AGI & the Future of AI",2024-03-07,10457,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_yann_lecun_3.mp3,125486208,https://lexfridman.com/?p=5817
"#417 – Kimbal Musk: The Art of Cooking, Tesla, SpaceX, Zip2, and Family",2024-03-10,6784,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_kimbal_musk.mp3,81410976,https://lexfridman.com/?p=5823
"#418 – Israel-Palestine Debate: Finkelstein, Destiny, M. Rabbani & Benny Morris",2024-03-14,18291,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_israel_palestine_debate.mp3,219497184,https://lexfridman.com/?p=5829
"#419 – Sam Altman: OpenAI, GPT-5, Sora, Board Saga, Elon Musk, Ilya, Power & AGI",2024-03-18,7324,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_sam_altman_2.mp3,87884352,https://lexfridman.com/?p=5834
"#420 – Annie Jacobsen: Nuclear War, CIA, KGB, Aliens, Area 51, Roswell & Secrecy",2024-03-22,11579,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_annie_jacobsen.mp3,138944448,https://lexfridman.com/?p=5838
"#421 – Dana White: UFC, Fighting, Khabib, Conor, Tyson, Ali, Rogan, Elon & Zuck",2024-03-25,5763,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_dana_white.mp3,72124305,https://lexfridman.com/?p=5844
"#422 – Mark Cuban: Shark Tank, DEI & Wokeism Debate, Elon Musk, Politics & Drugs",2024-03-29,8618,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_mark_cuban.mp3,103418784,https://lexfridman.com/?p=5850
"#423 – Tulsi Gabbard: War, Politics, and the Military Industrial Complex",2024-04-02,7016,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_tulsi_gabbard.mp3,84196800,https://lexfridman.com/?p=5855
"#424 – Bassem Youssef: Israel-Palestine, Gaza, Hamas, Middle East, Satire & Fame",2024-04-05,10111,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_bassem_youssef.mp3,121330368,https://lexfridman.com/?p=5860
"#425 – Andrew Callaghan: Channel 5, Gonzo, QAnon, O-Block, Politics & Alex Jones",2024-04-13,10783,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_andrew_callaghan.mp3,172524672,https://lexfridman.com/?p=5868
"#426 – Edward Gibson: Human Language, Psycholinguistics, Syntax, Grammar & LLMs",2024-04-17,10832,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_edward_gibson.mp3,129981888,https://lexfridman.com/?p=5874
"#427 – Neil Adams: Judo, Olympics, Winning, Losing, and the Champion Mindset",2024-04-20,9325,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_neil_adams.mp3,111897216,https://lexfridman.com/?p=5877
"#428 – Sean Carroll: General Relativity, Quantum Mechanics, Black Holes & Aliens",2024-04-22,9880,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_sean_carroll_3.mp3,118565856,https://lexfridman.com/?p=5880
"#429 – Paul Rosolie: Jungle, Apex Predators, Aliens, Uncontacted Tribes, and God",2024-05-15,15140,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_paul_rosolie_2.mp3,181678752,https://lexfridman.com/?p=5891
"#430 – Charan Ranganath: Human Memory, Imagination, Deja Vu, and False Memories",2024-05-25,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_charan_ranganath.mp3,144147456,https://lexfridman.com/?p=5901
#431 – Roman Yampolskiy: Dangers of Superintelligent AI,2024-06-02,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_roman_yampolskiy.mp3,102707424,https://lexfridman.com/?p=5913
"#432 – Kevin Spacey: Power, Controversy, Betrayal, Truth & Love in Film and Life",2024-06-05,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_kevin_spacey.mp3,5242880,https://lexfridman.com/?p=5918
"#433 – Sara Walker: Physics of Life, Time, Complexity, and Aliens",2024-06-13,10899,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_sara_walker_3.mp3,130793472,https://lexfridman.com/?p=5927
"#434 – Aravind Srinivas: Perplexity CEO on Future of AI, Search & the Internet",2024-06-19,11482,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_aravind_srinivas.mp3,137779776,https://lexfridman.com/?p=5934
"#435 – Andrew Huberman: Focus, Controversy, Politics, and Relationships",2024-06-28,7020,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_andrew_huberman_5.mp3,84244608,https://lexfridman.com/?p=5941
"#436 – Ivanka Trump: Politics, Family, Real Estate, Fashion, Music, and Life",2024-07-02,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_ivanka_trump.mp3,5242880,https://lexfridman.com/?p=5947
"#437 – Jordan Jonas: Survival, Hunting, Siberia, God, and Winning Alone Season 6",2024-07-21,10593,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jordan_jonas.mp3,127110816,https://lexfridman.com/?p=5953
#438 – Elon Musk: Neuralink and the Future of Humanity,2024-08-02,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_elon_musk_and_neuralink_team.mp3,5242880,https://lexfridman.com/?p=5968
"#439 – Craig Jones: Jiu Jitsu, $2 Million Prize, CJI, ADCC, Ukraine & Trolling",2024-08-14,8489,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_craig_jones_2.mp3,101863008,https://lexfridman.com/?p=5979
"#440 – Pieter Levels: Programming, Viral AI Startups, and Digital Nomad Life",2024-08-20,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_pieter_levels.mp3,5242880,https://lexfridman.com/?p=5990
"#441 – Cenk Uygur: Trump vs Harris, Progressive Politics, Communism & Capitalism",2024-08-30,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_cenk_uygur.mp3,5242880,https://lexfridman.com/?p=5998
#442 – Donald Trump Interview,2024-09-03,4355,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_donald_trump.mp3,52261632,https://lexfridman.com/?p=6007
#443 – Gregory Aldrete: The Roman Empire – Rise and Fall of Ancient Rome,2024-09-12,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_gregory_aldrete.mp3,5242880,https://lexfridman.com/?p=6014
"#444 – Vejas Liulevicius: Communism, Marxism, Nazism, Stalin, Mao, and Hitler",2024-09-20,13063,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_vejas_liulevicius.mp3,156757824,https://lexfridman.com/?p=6018
"#445 – Vivek Ramaswamy: Trump, Conservatism, Nationalism, Immigration, and War",2024-09-25,10282,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_vivek_ramaswamy.mp3,123379488,https://lexfridman.com/?p=6027
"#446 – Ed Barnhart: Maya, Aztec, Inca, and Lost Civilizations of South America",2024-09-30,12979,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_ed_barnhart.mp3,155748384,https://lexfridman.com/?p=6035
#447 – Cursor Team: Future of Programming with AI,2024-10-06,9458,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_cursor_team.mp3,117500658,https://lexfridman.com/?p=6042
"#448 – Jordan Peterson: Nietzsche, Hitler, God, Psychopathy, Suffering & Meaning",2024-10-11,9011,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jordan_peterson_2.mp3,108139115,https://lexfridman.com/?p=6046
#449 – Graham Hancock: Lost Civilization of the Ice Age & Ancient Human History,2024-10-16,9694,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_graham_hancock.mp3,116326966,https://lexfridman.com/?p=6054
#450 – Bernie Sanders Interview,2024-10-23,4190,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_bernie_sanders.mp3,50281742,https://lexfridman.com/?p=6062
"#451 – Rick Spence: CIA, KGB, Illuminati, Secret Societies, Cults & Conspiracies",2024-10-30,13014,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_rick_spence.mp3,156172364,https://lexfridman.com/?p=6070
"#452 – Dario Amodei: Anthropic CEO on Claude, AGI & the Future of AI & Humanity",2024-11-11,19334,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_dario_amodei.mp3,232005937,https://lexfridman.com/?p=6077
"#453 – Javier Milei: President of Argentina – Freedom, Economics, and Corruption",2024-11-20,7714,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_javier_milei.mp3,92568903,https://lexfridman.com/?p=6084
"#454 – Saagar Enjeti: Trump, MAGA, DOGE, Obama, FDR, JFK, History & Politics",2024-12-08,13195,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_saagar_enjeti_2.mp3,158336010,https://lexfridman.com/?p=6093
#455 – Adam Frank: Alien Civilizations and the Search for Extraterrestrial Life,2024-12-22,13151,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_adam_frank.mp3,157812929,https://lexfridman.com/?p=6099
"#456 – Volodymyr Zelenskyy: Ukraine, War, Peace, Putin, Trump, NATO, and Freedom",2025-01-06,11596,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_volodymyr_zelenskyy.mp3,139158098,https://lexfridman.com/?p=6105
"#457 – Jennifer Burns: Milton Friedman, Ayn Rand, Economics, Capitalism, Freedom",2025-01-19,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jennifer_burns.mp3,5242880,https://lexfridman.com/?p=6138
"#458 – Marc Andreessen: Trump, Power, Tech, AI, Immigration & Future of America",2025-01-26,14249,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_marc_andreessen_2.mp3,170985632,https://lexfridman.com/?p=6148
"#459 – DeepSeek, China, OpenAI, NVIDIA, xAI, TSMC, Stargate, and AI Megaclusters",2025-02-03,18980,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_deepseek_dylan_patel_nathan_lambert.mp3,227766150,https://lexfridman.com/?p=6155
"#460 – Narendra Modi: Prime Minister of India – Power, Democracy, War & Peace",2025-03-16,12353,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_narendra_modi.mp3,148234840,https://lexfridman.com/?p=6181
"#461 – ThePrimeagen: Programming, AI, ADHD, Productivity, Addiction, and God",2025-03-22,19804,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_theprimeagen.mp3,237645688,https://lexfridman.com/?p=6184
"#462 – Ezra Klein and Derek Thompson: Politics, Trump, AOC, Elon & DOGE",2025-03-26,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_ezra_klein_and_derek_thompson.mp3,5242880,https://lexfridman.com/?p=6192
"#463 – Douglas Murray: Putin, Zelenskyy, Trump, Israel, Netanyahu, Hamas & Gaza",2025-03-30,11766,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_douglas_murray_2.mp3,141189479,https://lexfridman.com/?p=6195
"#464 – Dave Smith: Israel, Ukraine, Epstein, Mossad, Conspiracies & Antisemitism",2025-04-09,12415,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_dave_smith.mp3,148980241,https://lexfridman.com/?p=6204
"#465 – Robert Rodriguez: Sin City, Desperado, El Mariachi, Alita, and Filmmaking",2025-04-17,12908,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_robert_rodriguez.mp3,154902791,https://lexfridman.com/?p=6211
"#466 – Jeffrey Wasserstrom: China, Xi Jinping, Trade War, Taiwan, Hong Kong, Mao",2025-04-24,11661,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jeffrey_wasserstrom.mp3,139933204,https://lexfridman.com/?p=6217
"#467 – Tim Sweeney: Fortnite, Unreal Engine, and the Future of Gaming",2025-04-30,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_tim_sweeney.mp3,5242880,https://lexfridman.com/?p=6220
"#468 – Janna Levin: Black Holes, Wormholes, Aliens, Paradoxes & Extra Dimensions",2025-05-05,11236,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_janna_levin.mp3,134829075,https://lexfridman.com/?p=6228
"#469 – Oliver Anthony: Country Music, Blue-Collar America, Fame, Money, and Pain",2025-05-20,8822,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_oliver_anthony.mp3,105866829,https://lexfridman.com/?p=6234
"#470 – James Holland: World War II, Hitler, Churchill, Stalin & Biggest Battles",2025-05-24,12656,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_james_holland.mp3,151875403,https://lexfridman.com/?p=6237
#471 – Sundar Pichai: CEO of Google and Alphabet,2025-06-05,8270,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_sundar_pichai.mp3,99236049,https://lexfridman.com/?p=6244
"#472 – Terence Tao: Hardest Problems in Mathematics, Physics & the Future of AI",2025-06-15,12221,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_terence_tao.mp3,146657921,https://lexfridman.com/?p=6249
"#473 – Iran War Debate: Nuclear Weapons, Trump, Peace, Power & the Middle East",2025-06-26,15068,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_iran_israel_debate.mp3,180816969,https://lexfridman.com/?p=6253
"#474 – DHH: Future of Programming, AI, Ruby on Rails, Productivity & Parenting",2025-07-12,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_dhh_david_heinemeier_hansson.mp3,281301723,https://lexfridman.com/?p=6259
"#475 – Demis Hassabis: Future of AI, Simulating Reality, Physics and Video Games",2025-07-23,9296,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_demis_hassabis_2.mp3,111552619,https://lexfridman.com/?p=6265
#476 – Jack Weatherford: Genghis Khan and the Mongol Empire,2025-08-01,16798,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_jack_weatherford.mp3,201579069,https://lexfridman.com/?p=6271
"#477 – Keyu Jin: China’s Economy, Tariffs, Trade, Trump, Communism & Capitalism",2025-08-13,7037,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_keyu_jin.mp3,84441546,https://lexfridman.com/?p=6278
#478 – Scott Horton: The Case Against War and the Military Industrial Complex,2025-08-24,38113,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_scott_horton.mp3,457359694,https://lexfridman.com/?p=6299
"#479 – Dave Plummer: Programming, Autism, and Old-School Microsoft Stories",2025-08-29,,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_dave_plummer.mp3,5242880,https://lexfridman.com/?p=6305
"#480 – Dave Hone: T-Rex, Dinosaurs, Extinction, Evolution, and Jurassic Park",2025-09-04,13315,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_dave_hone.mp3,159777855,https://lexfridman.com/?p=6312
"#481 – Norman Ohler: Hitler, Nazis, Drugs, WW2, Blitzkrieg, LSD, MKUltra & CIA",2025-09-19,16281,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_norman_ohler.mp3,195371816,https://lexfridman.com/?p=6320
"#482 – Pavel Durov: Telegram, Freedom, Censorship, Money, Power & Human Nature",2025-10-01,16957,https://media.blubrry.com/takeituneasy/content.blubrry.com/takeituneasy/lex_ai_pavel_durov.mp3,203485435,https://lexfridman.com/?p=6328
